Transacao_ID;Cliente_Nome;Cliente_Email;Debito_Credito;Tipo_Transacao;Status;Tipo_Pagamento;Valor_Bruto;Valor_Desconto;Valor_Taxa;Valor_Liquido;Transportadora;Num_Envio;Data_Transacao;Data_Compensacao;Ref_Transacao;Parcelas;Codigo_Usuario;Codigo_Venda;Serial_Leitor;Recebimentos;Recebidos;Valor_Recebido;Valor_Tarifa_Intermediacao;Valor_Taxa_Intermediacao;Valor_Taxa_Parcelamento;Valor_Tarifa_Boleto;Bandeira_Cartao_Credito
0AC2DDB2-6CDE-4656-8EF4-CCBC08B3A7EE;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;29,5100;0,0000;0,3000;29,2100;;;28/01/2018 16:15:58;29/01/2018 00:00:00;;1;027955;824683;68440980;1;1;29,2100;0,0000;0,3000;0,0000;0,0000;;
514B1F49-AF86-4AEA-9F56-723BB061145C;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;26,4100;0,0000;0,2600;26,1500;;;28/01/2018 16:15:05;29/01/2018 00:00:00;;1;027955;368247;68440980;1;1;26,1500;0,0000;0,2600;0,0000;0,0000;;
0075D2C0-D006-4210-99D6-75EF9BE654C3;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;42,4300;0,0000;0,4200;42,0100;;;28/01/2018 16:14:33;29/01/2018 00:00:00;;1;027955;303543;68440980;1;1;42,0100;0,0000;0,4200;0,0000;0,0000;;
F4FDA527-2FAF-4EA9-8E47-F9D89639D8DF;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;112,4500;0,0000;1,9100;110,5400;;;28/01/2018 16:07:09;28/02/2018 00:00:00;;1;027955;152179;68440980;1;0;0,0000;0,0000;1,9100;0,0000;0,0000;Visa;
D9D3FADA-B60D-4DA6-86E4-F5F60FC5649A;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;136,3900;0,0000;2,3200;134,0700;;;28/01/2018 16:02:44;28/02/2018 00:00:00;;1;027955;821472;68123325;1;0;0,0000;0,0000;2,3200;0,0000;0,0000;Visa;
6ECB274E-BE7F-4191-B510-7DA23C71C0E8;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;68,7900;0,0000;1,1700;67,6200;;;28/01/2018 16:00:01;28/02/2018 00:00:00;;1;027955;150663;68123325;1;0;0,0000;0,0000;1,1700;0,0000;0,0000;MasterCard;
C1DAF5AA-4FAF-4D5B-94C2-3BB26A8D128E;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;169,6100;0,0000;2,8800;166,7300;;;28/01/2018 15:57:37;28/02/2018 00:00:00;;1;027955;643127;68440980;1;0;0,0000;0,0000;2,8800;0,0000;0,0000;MasterCard;
9D5D75BB-2C31-468F-B6A0-8DB212387F23;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;64,1000;0,0000;0,6400;63,4600;;;28/01/2018 15:57:15;29/01/2018 00:00:00;;1;027955;469153;68123325;1;1;63,4600;0,0000;0,6400;0,0000;0,0000;;
F572FA69-5D02-4599-BF20-C97F49783BF2;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;102,3600;0,0000;1,0200;101,3400;;;28/01/2018 15:56:12;29/01/2018 00:00:00;;1;027955;299313;68440980;1;1;101,3400;0,0000;1,0200;0,0000;0,0000;;
DB4A7445-D705-4423-A11E-876E2C8D37C7;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;71,0900;0,0000;0,7100;70,3800;;;28/01/2018 15:53:34;29/01/2018 00:00:00;;1;027955;819255;68440980;1;1;70,3800;0,0000;0,7100;0,0000;0,0000;;
4D0CDA4B-3C58-4CF4-B83A-0EC80FA44D6E;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;139,8800;0,0000;1,4000;138,4800;;;28/01/2018 15:51:34;29/01/2018 00:00:00;;1;027955;298273;68123325;1;1;138,4800;0,0000;1,4000;0,0000;0,0000;;
183C35AA-72B2-42D0-8BAF-3198BB07EAFB;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;91,0200;0,0000;1,5500;89,4700;;;28/01/2018 15:50:58;28/02/2018 00:00:00;;1;027955;641517;68440980;1;0;0,0000;0,0000;1,5500;0,0000;0,0000;Hipercard;
033C66DC-1A06-4C0B-B8FF-11C72C32E1BE;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;101,0500;0,0000;1,0100;100,0400;;;28/01/2018 15:48:44;29/01/2018 00:00:00;;1;027955;535525;68440980;1;1;100,0400;0,0000;1,0100;0,0000;0,0000;;
61DD48DD-B5E0-4AE6-B688-1E4C0F1FBF57;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;101,4400;0,0000;1,0100;100,4300;;;28/01/2018 15:46:58;29/01/2018 00:00:00;;1;027955;297224;68123325;1;1;100,4300;0,0000;1,0100;0,0000;0,0000;;
E58559B4-27C7-4A13-8B0D-64EFD0F41DCA;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;39,5900;0,0000;0,6700;38,9200;;;28/01/2018 15:46:57;28/02/2018 00:00:00;;1;027955;640518;68440980;1;0;0,0000;0,0000;0,6700;0,0000;0,0000;MasterCard;
91121DF4-34A8-45F5-A65C-2E9DD733B069;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;36,0000;0,0000;0,6100;35,3900;;;28/01/2018 15:45:57;28/02/2018 00:00:00;;1;027955;147534;68123325;1;0;0,0000;0,0000;0,6100;0,0000;0,0000;MasterCard;
FFFF99ED-CA8F-471B-9A21-BE31F6438173;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;157,5300;0,0000;1,5800;155,9500;;;28/01/2018 15:45:25;29/01/2018 00:00:00;;1;027955;296879;68123325;1;1;155,9500;0,0000;1,5800;0,0000;0,0000;;
1E6773FB-ECC6-41FA-AA21-8AC662FF8234;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;78,9700;0,0000;1,3400;77,6300;;;28/01/2018 15:44:00;28/02/2018 00:00:00;;1;027955;817075;68440980;1;0;0,0000;0,0000;1,3400;0,0000;0,0000;Visa;
44AFDA1C-0CEB-451E-814B-1DE63053C1F6;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;91,8400;0,0000;0,9200;90,9200;;;28/01/2018 15:42:37;29/01/2018 00:00:00;;1;027955;466086;68440980;1;1;90,9200;0,0000;0,9200;0,0000;0,0000;;
934B80A8-9C98-4B07-82E1-2592EF32BB62;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;118,7700;0,0000;2,0200;116,7500;;;28/01/2018 15:41:41;28/02/2018 00:00:00;;1;027955;816486;68440980;1;0;0,0000;0,0000;2,0200;0,0000;0,0000;Visa;
299EECCF-CDE9-4B62-9CF4-C6D98AD07052;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;258,9000;0,0000;4,4000;254,5000;;;28/01/2018 15:40:30;28/02/2018 00:00:00;;1;027955;295723;68440980;1;0;0,0000;0,0000;4,4000;0,0000;0,0000;Visa;
C11E62CC-B4A9-42B5-BCD2-F0D163BB78F3;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;25,4600;0,0000;0,2500;25,2100;;;28/01/2018 15:38:56;29/01/2018 00:00:00;;1;027955;465316;68440980;1;1;25,2100;0,0000;0,2500;0,0000;0,0000;;
A21F792C-3F02-4862-9082-882ED1FA2576;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;38,2300;0,0000;0,6500;37,5800;;;28/01/2018 15:38:39;28/02/2018 00:00:00;;1;027955;815764;68123325;1;0;0,0000;0,0000;0,6500;0,0000;0,0000;MasterCard;
4CCC6D15-6ACF-4C8D-9060-B249CAF4E140;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;94,7200;0,0000;0,9500;93,7700;;;28/01/2018 15:36:10;29/01/2018 00:00:00;;1;027955;980830;68440980;1;1;93,7700;0,0000;0,9500;0,0000;0,0000;;
9D16AB29-8242-4BEB-B6D2-0CC3CA51C9A4;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;83,9600;0,0000;0,8400;83,1200;;;28/01/2018 15:34:46;29/01/2018 00:00:00;;1;027955;145012;68123325;1;1;83,1200;0,0000;0,8400;0,0000;0,0000;;
A4A207E8-DA7D-4F91-A56C-F3726194D720;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;81,0900;0,0000;1,3800;79,7100;;;28/01/2018 15:33:49;28/02/2018 00:00:00;;1;027955;294161;68440980;1;0;0,0000;0,0000;1,3800;0,0000;0,0000;MasterCard;
7B2B538E-620B-49F9-9B54-41F5EFF152C0;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;130,9600;0,0000;2,2300;128,7300;;;28/01/2018 15:33:06;28/02/2018 00:00:00;;1;027955;980146;68123325;1;0;0,0000;0,0000;2,2300;0,0000;0,0000;MasterCard;
3A8F21E1-3E94-4DB7-88F8-0C5B35047DED;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;45,5300;0,0000;0,7700;44,7600;;;28/01/2018 15:29:27;28/02/2018 00:00:00;;1;027955;636383;68440980;1;0;0,0000;0,0000;0,7700;0,0000;0,0000;Visa;
E6423FA6-349C-4783-8305-C2187814F05F;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;228,0300;0,0000;3,8800;224,1500;;;28/01/2018 15:28:12;28/02/2018 00:00:00;;1;027955;978983;68440980;1;0;0,0000;0,0000;3,8800;0,0000;0,0000;Visa;
1663EB49-B926-42ED-8F55-303DF9E41FED;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;64,4000;0,0000;1,0900;63,3100;;;28/01/2018 15:26:52;28/02/2018 00:00:00;;1;027955;143283;68440980;1;0;0,0000;0,0000;1,0900;0,0000;0,0000;Visa;
945EABB8-D9F3-4659-9B9A-9F4A2183C93E;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;137,0700;0,0000;2,3300;134,7400;;;28/01/2018 15:26:18;28/02/2018 00:00:00;;1;027955;292417;68123325;1;0;0,0000;0,0000;2,3300;0,0000;0,0000;Visa;
C13277E3-C221-460A-97D7-BBC821096227;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;46,7300;0,0000;0,7900;45,9400;;;28/01/2018 15:25:45;28/02/2018 00:00:00;;1;027955;978404;68440980;1;0;0,0000;0,0000;0,7900;0,0000;0,0000;MasterCard;
D9E97086-5334-4AED-920F-127D6B276183;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;78,6800;0,0000;1,3400;77,3400;;;28/01/2018 15:24:39;28/02/2018 00:00:00;;1;027955;462355;68440980;1;0;0,0000;0,0000;1,3400;0,0000;0,0000;Hipercard;
4DC98478-98B5-423F-8C55-5B955A104187;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;132,5700;0,0000;1,3300;131,2400;;;28/01/2018 15:20:49;29/01/2018 00:00:00;;1;027955;634247;68440980;1;1;131,2400;0,0000;1,3300;0,0000;0,0000;;
F4EF5B3D-B784-4D43-9FA4-3BBBA1E5E711;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;40,5900;0,0000;0,6900;39,9000;;;28/01/2018 15:19:31;28/02/2018 00:00:00;;1;027955;811006;68123325;1;0;0,0000;0,0000;0,6900;0,0000;0,0000;MasterCard;
7B548247-349E-48AC-AF28-E687F552A1AB;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;98,9800;0,0000;1,6800;97,3000;;;28/01/2018 15:17:31;28/02/2018 00:00:00;;1;027955;290317;68123325;1;0;0,0000;0,0000;1,6800;0,0000;0,0000;MasterCard;
C3EF0D67-1E9D-4E56-8DF5-7FC9D54968AC;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;7,7100;0,0000;0,1300;7,5800;;;28/01/2018 15:16:43;28/02/2018 00:00:00;;1;027955;290156;68123325;1;0;0,0000;0,0000;0,1300;0,0000;0,0000;Visa;
3BA658A8-1608-41F3-BC61-79B0D5164046;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;118,6100;0,0000;2,0200;116,5900;;;28/01/2018 15:15:41;28/02/2018 00:00:00;;1;027955;460610;68123325;1;0;0,0000;0,0000;2,0200;0,0000;0,0000;Visa;
8881D91B-38EF-4C3A-8469-7B202CDE7C8D;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;61,4700;0,0000;1,0400;60,4300;;;28/01/2018 15:13:12;28/02/2018 00:00:00;;1;027955;975460;68123325;1;0;0,0000;0,0000;1,0400;0,0000;0,0000;Visa;
DA7B2AFB-F6BB-4235-AA3E-FFEE495A64B4;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;69,8900;0,0000;1,1900;68,7000;;;28/01/2018 15:12:33;28/02/2018 00:00:00;;1;027955;809221;68440980;1;0;0,0000;0,0000;1,1900;0,0000;0,0000;Visa;
C2C89707-F4E8-4348-86FF-A1B2A1AEA097;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;47,8900;0,0000;0,4800;47,4100;;;28/01/2018 15:12:12;29/01/2018 00:00:00;;1;027955;289091;68123325;1;1;47,4100;0,0000;0,4800;0,0000;0,0000;;
D0A5A622-0D18-442C-A2ED-9419BCF1D158;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;36,1500;0,0000;0,6100;35,5400;;;28/01/2018 15:11:45;28/02/2018 00:00:00;;1;027955;288984;68440980;1;0;0,0000;0,0000;0,6100;0,0000;0,0000;Visa;
1925BC0E-1AB0-4C4B-9264-4B546B330853;Venda pela Moderninha;;Crédito;Pagamento;Pagamento negado pela empresa de cartão de crédito;Cartão de Débito;47,8900;0,0000;0,4800;47,4100;;;28/01/2018 15:11:40;28/01/2018 15:11:40;;1;027955;35166;68123325;0;0;0,0000;0,0000;0,4800;0,0000;0,0000;;
216F8C1D-287C-49AB-B947-0FCB0F7485C2;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;35,4400;0,0000;0,3500;35,0900;;;28/01/2018 15:11:08;29/01/2018 00:00:00;;1;027955;288840;68123325;1;1;35,0900;0,0000;0,3500;0,0000;0,0000;;
6290E86F-0F91-4CEE-97DE-1E2F3B114519;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;129,7400;0,0000;2,2100;127,5300;;;28/01/2018 15:10:51;28/02/2018 00:00:00;;1;027955;459670;68440980;1;0;0,0000;0,0000;2,2100;0,0000;0,0000;Visa;
80B5377B-942F-4694-AFFC-D43A763270E3;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;82,1700;0,0000;0,8200;81,3500;;;28/01/2018 15:09:45;29/01/2018 00:00:00;;1;027955;288586;68123325;1;1;81,3500;0,0000;0,8200;0,0000;0,0000;;
56D6ED67-EE7B-4EBB-B33E-762B3BAD1088;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;113,1000;0,0000;1,9200;111,1800;;;28/01/2018 15:09:40;28/02/2018 00:00:00;;1;027955;365133;68440980;1;0;0,0000;0,0000;1,9200;0,0000;0,0000;Elo;
BF7AF84F-8EB9-45FC-9806-545AFF7C210B;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;45,0800;0,0000;0,7700;44,3100;;;28/01/2018 15:08:51;28/02/2018 00:00:00;;1;027955;974350;68123325;1;0;0,0000;0,0000;0,7700;0,0000;0,0000;Visa;
A4A78533-E3C2-4E1B-B77E-01C1EA188040;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;100,0200;0,0000;1,7000;98,3200;;;28/01/2018 15:08:37;28/02/2018 00:00:00;;1;027955;701682;68440980;1;0;0,0000;0,0000;1,7000;0,0000;0,0000;Elo;
55C0C5A9-CE33-4C89-80D8-723AD4D9897E;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;40,8900;0,0000;0,7000;40,1900;;;28/01/2018 15:07:56;28/02/2018 00:00:00;;1;027955;138962;68123325;1;0;0,0000;0,0000;0,7000;0,0000;0,0000;MasterCard;
9AB4BF3D-AD61-428B-BFDF-DE3472F1E80C;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;70,0500;0,0000;0,7000;69,3500;;;28/01/2018 15:07:26;29/01/2018 00:00:00;;1;027955;630927;68440980;1;1;69,3500;0,0000;0,7000;0,0000;0,0000;;
351486BC-FE64-42B1-A96A-38C20739DC73;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;31,3000;0,0000;0,5300;30,7700;;;28/01/2018 15:05:39;28/02/2018 00:00:00;;1;027955;807445;68123325;1;0;0,0000;0,0000;0,5300;0,0000;0,0000;Visa;
CB2F9152-2D26-4579-A216-BC1216EE6362;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;131,8700;0,0000;1,3200;130,5500;;;28/01/2018 15:03:47;29/01/2018 00:00:00;;1;027955;972963;68440980;1;1;130,5500;0,0000;1,3200;0,0000;0,0000;;
215A40EF-5341-4C47-A374-526BF75C19FB;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;77,7600;0,0000;1,3200;76,4400;;;28/01/2018 15:01:47;28/02/2018 00:00:00;;1;027955;457828;68440980;1;0;0,0000;0,0000;1,3200;0,0000;0,0000;Visa;
396C937B-C1BB-4899-9B53-C535019409C9;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;117,5400;0,0000;2,0000;115,5400;;;28/01/2018 15:00:03;28/02/2018 00:00:00;;1;027955;137066;68440980;1;0;0,0000;0,0000;2,0000;0,0000;0,0000;Visa;
C6922B54-1849-41DF-867B-786B4B5002CC;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;204,6200;0,0000;3,4800;201,1400;;;28/01/2018 14:58:37;28/02/2018 00:00:00;;1;027955;457173;68440980;1;0;0,0000;0,0000;3,4800;0,0000;0,0000;Visa;
1D6F7D89-01A0-474F-94A5-D20013BED0C5;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;164,0200;0,0000;2,7900;161,2300;;;28/01/2018 14:56:44;28/02/2018 00:00:00;;1;027955;628452;68123325;1;0;0,0000;0,0000;2,7900;0,0000;0,0000;Visa;
ED85792C-F2E3-4598-803A-4A8E56BA1595;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;25,2700;0,0000;0,2500;25,0200;;;28/01/2018 14:50:54;29/01/2018 00:00:00;;1;027955;627104;68123325;1;1;25,0200;0,0000;0,2500;0,0000;0,0000;;
987F44D0-3F30-4B8F-9630-C1FFF86038D3;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;113,6800;0,0000;1,9300;111,7500;;;28/01/2018 14:49:35;28/02/2018 00:00:00;;1;027955;134556;68123325;1;0;0,0000;0,0000;1,9300;0,0000;0,0000;Visa;
4345168D-C0B7-4C01-907C-0C80F1A223D8;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;110,7900;0,0000;1,8800;108,9100;;;28/01/2018 14:48:26;28/02/2018 00:00:00;;1;027955;532056;68123325;1;0;0,0000;0,0000;1,8800;0,0000;0,0000;Elo;
77DA4C3B-FBA7-402A-BACB-D6A4C615B69B;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;162,2000;0,0000;2,7600;159,4400;;;28/01/2018 14:47:19;28/02/2018 00:00:00;;1;027955;134011;68440980;1;0;0,0000;0,0000;2,7600;0,0000;0,0000;Visa;
EBBE703A-8EAA-42CE-8321-5E988D6B6E28;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;49,9200;0,0000;0,8500;49,0700;;;28/01/2018 14:47:15;28/02/2018 00:00:00;;1;027955;133995;68123325;1;0;0,0000;0,0000;0,8500;0,0000;0,0000;Visa;
B50DA35A-2DF5-4A32-96C2-742F11A4D13A;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;62,6900;0,0000;0,6300;62,0600;;;28/01/2018 14:46:07;29/01/2018 00:00:00;;1;027955;133702;68440980;1;1;62,0600;0,0000;0,6300;0,0000;0,0000;;
C8C6AB74-9297-4F16-93EE-F413CB9F612E;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;37,9700;0,0000;0,3800;37,5900;;;28/01/2018 14:45:20;29/01/2018 00:00:00;;1;027955;363892;68440980;1;1;37,5900;0,0000;0,3800;0,0000;0,0000;;
DCEBA89E-297B-4240-BD04-02D7A0292C75;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;55,7200;0,0000;0,9500;54,7700;;;28/01/2018 14:45:07;28/02/2018 00:00:00;;1;027955;133454;68123325;1;0;0,0000;0,0000;0,9500;0,0000;0,0000;MasterCard;
423E94D9-B136-468D-8638-3A37892B7528;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;37,1500;0,0000;0,3700;36,7800;;;28/01/2018 14:44:42;29/01/2018 00:00:00;;1;027955;968149;68440980;1;1;36,7800;0,0000;0,3700;0,0000;0,0000;;
B0421E7C-2B4B-4124-BF4B-ADB4DFE3409C;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;136,0300;0,0000;1,3600;134,6700;;;28/01/2018 14:43:13;29/01/2018 00:00:00;;1;027955;801385;68440980;1;1;134,6700;0,0000;1,3600;0,0000;0,0000;;
252228CD-D7E6-4D65-9EC6-991828D39318;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;164,6700;0,0000;1,6500;163,0200;;;28/01/2018 14:40:51;29/01/2018 00:00:00;;1;027955;453074;68123325;1;1;163,0200;0,0000;1,6500;0,0000;0,0000;;
C1D73557-BDBE-42F0-8F96-318627E2DAFB;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;124,0900;0,0000;2,1100;121,9800;;;28/01/2018 14:38:34;28/02/2018 00:00:00;;1;027955;131811;68440980;1;0;0,0000;0,0000;2,1100;0,0000;0,0000;Visa;
1934988C-5A40-4AB4-BB03-ACCA8CADAD76;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;103,3400;0,0000;1,0300;102,3100;;;28/01/2018 14:37:30;29/01/2018 00:00:00;;1;027955;195951;68123325;1;1;102,3100;0,0000;1,0300;0,0000;0,0000;;
B92F539C-6365-40C2-9CF6-B57422E185C7;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;68,2000;0,0000;0,6800;67,5200;;;28/01/2018 14:36:49;29/01/2018 00:00:00;;1;027955;623716;68440980;1;1;67,5200;0,0000;0,6800;0,0000;0,0000;;
4C81EED9-7A08-4B9E-840E-38D85193AAFF;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;46,9600;0,0000;0,8000;46,1600;;;28/01/2018 14:35:49;28/02/2018 00:00:00;;1;027955;281492;68440980;1;0;0,0000;0,0000;0,8000;0,0000;0,0000;MasterCard;
2E8E4F77-8572-4914-829A-17EA04761AA2;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;24,2600;0,0000;0,2400;24,0200;;;28/01/2018 14:35:04;29/01/2018 00:00:00;;1;027955;451676;68440980;1;1;24,0200;0,0000;0,2400;0,0000;0,0000;;
802DF389-ACFD-43CE-9112-52F20DCA374B;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;79,8400;0,0000;0,8000;79,0400;;;28/01/2018 14:33:10;29/01/2018 00:00:00;;1;027955;965287;68123325;1;1;79,0400;0,0000;0,8000;0,0000;0,0000;;
C3738963-DE28-4142-92F3-B2415E5F1383;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;45,8700;0,0000;0,4600;45,4100;;;28/01/2018 14:31:11;29/01/2018 00:00:00;;1;027955;699392;68440980;1;1;45,4100;0,0000;0,4600;0,0000;0,0000;;
AA15CCC6-C1F6-45D3-BB55-9F4CC91CEED5;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;67,4400;0,0000;1,1500;66,2900;;;28/01/2018 14:29:43;28/02/2018 00:00:00;;1;027955;621956;68440980;1;0;0,0000;0,0000;1,1500;0,0000;0,0000;Visa;
6278CD7B-13F7-4E62-B295-492ED8FDB502;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;124,9100;0,0000;2,1200;122,7900;;;28/01/2018 14:28:24;28/02/2018 00:00:00;;1;027955;621604;68123325;1;0;0,0000;0,0000;2,1200;0,0000;0,0000;Visa;
4C5185DC-1882-42F7-AC96-E78CFB14C4C4;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;114,3600;0,0000;1,1400;113,2200;;;28/01/2018 14:27:08;29/01/2018 00:00:00;;1;027955;362846;68440980;1;1;113,2200;0,0000;1,1400;0,0000;0,0000;;
D5F1BFD5-95D9-4181-BB91-BC2F07939D75;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;114,2100;0,0000;1,9400;112,2700;;;28/01/2018 14:26:35;28/02/2018 00:00:00;;1;027955;797078;68123325;1;0;0,0000;0,0000;1,9400;0,0000;0,0000;MasterCard;
23EB13CE-1EDF-447C-943B-33D316559162;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;34,5000;0,0000;0,3500;34,1500;;;28/01/2018 14:26:02;29/01/2018 00:00:00;;1;027955;621000;68440980;1;1;34,1500;0,0000;0,3500;0,0000;0,0000;;
1921F649-4A91-41D6-8FDA-CA146A962A70;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;46,4900;0,0000;0,7900;45,7000;;;28/01/2018 14:25:46;28/02/2018 00:00:00;;1;027955;449461;68123325;1;0;0,0000;0,0000;0,7900;0,0000;0,0000;MasterCard;
9A35D842-545A-48B2-8772-CF5670A09FB5;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;37,9400;0,0000;0,6400;37,3000;;;28/01/2018 14:25:20;28/02/2018 00:00:00;;1;027955;449364;68440980;1;0;0,0000;0,0000;0,6400;0,0000;0,0000;Visa;
9EFC66B8-0E98-4E4E-8D0E-F466ABA04793;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;25,0100;0,0000;0,4300;24,5800;;;28/01/2018 14:25:02;28/02/2018 00:00:00;;1;027955;963233;68123325;1;0;0,0000;0,0000;0,4300;0,0000;0,0000;MasterCard;
CCF7B0C8-9B5A-4967-88E3-8F9EC6BC15AD;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Débito;120,9100;0,0000;1,2100;119,7000;;;28/01/2018 14:24:09;29/01/2018 00:00:00;;1;027955;449074;68123325;1;1;119,7000;0,0000;1,2100;0,0000;0,0000;;
70D21794-C598-4382-B5A7-767B3D4B19DC;Venda pela Moderninha;;Crédito;Pagamento;Aprovada;Cartão de Crédito;97,3300;0,0000;1,6500;95,6800;;;28/01/2018 14:22:18;28/02/2018 00:00:00;;1;027955;278298;68123325;1;0;0,0000;0,0000;1,6500;0,0000;0,0000;MasterCard;
